seriesId,seasonality,survey_name,measure_data_type,commerce_industry,commerce_sector,area,year,period,periodName,value
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M07,July,133778
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M06,June,134986
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M05,May,134648
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M04,April,133836
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M03,March,132954
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M02,February,132050
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2012,M01,January,131094
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M13,Annual,131914
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M12,December,133701
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M11,November,133876
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M10,October,133540
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M09,September,132617
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M08,August,131870
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M07,July,131599
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M06,June,132871
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M05,May,132382
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M04,April,131698
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M03,March,130482
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M02,February,129576
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2011,M01,January,128760
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M13,Annual,130345
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M12,December,131622
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M11,November,131930
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M10,October,131624
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M09,September,130650
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M08,August,130158
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M07,July,130094
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M06,June,131431
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M05,May,131313
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M04,April,130195
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M03,March,129073
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M02,February,128240
CEU0000000001,Not Seasonally Adjusted,"Employment, Hours, and Earnings from the Current Employment Statistics survey (National)","ALL EMPLOYEES, THOUSANDS",Total nonfarm,Total nonfarm,,2010,M01,January,127804
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2022,Q02,2nd Quarter,16.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2022,Q01,1st Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2021,Q04,4th Quarter,14.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2021,Q03,3rd Quarter,15.9
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2021,Q02,2nd Quarter,14.7
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2021,Q01,1st Quarter,14.0
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2020,Q04,4th Quarter,15.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2020,Q03,3rd Quarter,16.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2020,Q02,2nd Quarter,29.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2020,Q01,1st Quarter,17.6
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2019,Q04,4th Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2019,Q03,3rd Quarter,15.0
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2019,Q02,2nd Quarter,15.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2019,Q01,1st Quarter,15.4
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2018,Q04,4th Quarter,15.4
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2018,Q03,3rd Quarter,15.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2018,Q02,2nd Quarter,15.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2018,Q01,1st Quarter,15.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2017,Q04,4th Quarter,15.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2017,Q03,3rd Quarter,15.6
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2017,Q02,2nd Quarter,15.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2017,Q01,1st Quarter,15.1
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2016,Q04,4th Quarter,15.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2016,Q03,3rd Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2016,Q02,2nd Quarter,16.0
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2016,Q01,1st Quarter,15.1
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2015,Q04,4th Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2015,Q03,3rd Quarter,15.0
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2015,Q02,2nd Quarter,15.0
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2015,Q01,1st Quarter,15.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2014,Q04,4th Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2014,Q03,3rd Quarter,14.9
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2014,Q02,2nd Quarter,15.4
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2014,Q01,1st Quarter,15.4
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2013,Q04,4th Quarter,15.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2013,Q03,3rd Quarter,14.9
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2013,Q02,2nd Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2013,Q01,1st Quarter,15.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2012,Q04,4th Quarter,15.2
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2012,Q03,3rd Quarter,15.6
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2012,Q02,2nd Quarter,15.5
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2012,Q01,1st Quarter,15.7
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2011,Q04,4th Quarter,15.9
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2011,Q03,3rd Quarter,15.7
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2011,Q02,2nd Quarter,16.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2011,Q01,1st Quarter,16.3
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2010,Q04,4th Quarter,16.1
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2010,Q03,3rd Quarter,16.1
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2010,Q02,2nd Quarter,15.8
BDS0000000000000000110104RQ5,Seasonally Adjusted,Business Employment Dynamics,Gross Job Losses,Total private,Private Sector,U.S. totals,2010,Q01,1st Quarter,17.2
JTU000000000000000LDR,,,,,,,2023,M01,January,1.5
JTU000000000000000LDR,,,,,,,2022,M13,Annual,1.0
JTU000000000000000LDR,,,,,,,2022,M12,December,1.1
JTU000000000000000LDR,,,,,,,2022,M11,November,0.9
JTU000000000000000LDR,,,,,,,2022,M10,October,1.0
JTU000000000000000LDR,,,,,,,2022,M09,September,1.0
JTU000000000000000LDR,,,,,,,2022,M08,August,1.1
JTU000000000000000LDR,,,,,,,2022,M07,July,0.9
JTU000000000000000LDR,,,,,,,2022,M06,June,1.0
JTU000000000000000LDR,,,,,,,2022,M05,May,0.9
JTU000000000000000LDR,,,,,,,2022,M04,April,0.8
JTU000000000000000LDR,,,,,,,2022,M03,March,0.7
JTU000000000000000LDR,,,,,,,2022,M02,February,0.8
JTU000000000000000LDR,,,,,,,2022,M01,January,1.2
JTU000000000000000LDR,,,,,,,2021,M13,Annual,1.0
JTU000000000000000LDR,,,,,,,2021,M12,December,1.1
JTU000000000000000LDR,,,,,,,2021,M11,November,0.9
JTU000000000000000LDR,,,,,,,2021,M10,October,0.9
JTU000000000000000LDR,,,,,,,2021,M09,September,1.0
JTU000000000000000LDR,,,,,,,2021,M08,August,1.0
JTU000000000000000LDR,,,,,,,2021,M07,July,0.9
JTU000000000000000LDR,,,,,,,2021,M06,June,0.9
JTU000000000000000LDR,,,,,,,2021,M05,May,0.8
JTU000000000000000LDR,,,,,,,2021,M04,April,0.9
JTU000000000000000LDR,,,,,,,2021,M03,March,0.8
JTU000000000000000LDR,,,,,,,2021,M02,February,1.0
JTU000000000000000LDR,,,,,,,2021,M01,January,1.5
JTU000000000000000LDR,,,,,,,2020,M13,Annual,2.4
JTU000000000000000LDR,,,,,,,2020,M12,December,1.5
JTU000000000000000LDR,,,,,,,2020,M11,November,1.4
JTU000000000000000LDR,,,,,,,2020,M10,October,1.2
JTU000000000000000LDR,,,,,,,2020,M09,September,1.2
JTU000000000000000LDR,,,,,,,2020,M08,August,1.2
JTU000000000000000LDR,,,,,,,2020,M07,July,1.3
JTU000000000000000LDR,,,,,,,2020,M06,June,1.6
JTU000000000000000LDR,,,,,,,2020,M05,May,1.5
JTU000000000000000LDR,,,,,,,2020,M04,April,6.9
JTU000000000000000LDR,,,,,,,2020,M03,March,8.5
JTU000000000000000LDR,,,,,,,2020,M02,February,1.0
JTU000000000000000LDR,,,,,,,2020,M01,January,1.5
JTU000000000000000LDR,,,,,,,2019,M13,Annual,1.2
JTU000000000000000LDR,,,,,,,2019,M12,December,1.5
JTU000000000000000LDR,,,,,,,2019,M11,November,1.2
JTU000000000000000LDR,,,,,,,2019,M10,October,1.2
JTU000000000000000LDR,,,,,,,2019,M09,September,1.4
JTU000000000000000LDR,,,,,,,2019,M08,August,1.3
JTU000000000000000LDR,,,,,,,2019,M07,July,1.2
JTU000000000000000LDR,,,,,,,2019,M06,June,1.1
JTU000000000000000LDR,,,,,,,2019,M05,May,1.1
JTU000000000000000LDR,,,,,,,2019,M04,April,1.2
JTU000000000000000LDR,,,,,,,2019,M03,March,0.9
JTU000000000000000LDR,,,,,,,2019,M02,February,0.9
JTU000000000000000LDR,,,,,,,2019,M01,January,1.4
JTU000000000000000LDR,,,,,,,2018,M13,Annual,1.2
JTU000000000000000LDR,,,,,,,2018,M12,December,1.4
JTU000000000000000LDR,,,,,,,2018,M11,November,1.3
JTU000000000000000LDR,,,,,,,2018,M10,October,1.3
JTU000000000000000LDR,,,,,,,2018,M09,September,1.3
JTU000000000000000LDR,,,,,,,2018,M08,August,1.3
JTU000000000000000LDR,,,,,,,2018,M07,July,1.2
JTU000000000000000LDR,,,,,,,2018,M06,June,1.2
JTU000000000000000LDR,,,,,,,2018,M05,May,1.1
JTU000000000000000LDR,,,,,,,2018,M04,April,1.1
JTU000000000000000LDR,,,,,,,2018,M03,March,1.0
JTU000000000000000LDR,,,,,,,2018,M02,February,0.9
JTU000000000000000LDR,,,,,,,2018,M01,January,1.7
JTU000000000000000LDR,,,,,,,2017,M13,Annual,1.2
JTU000000000000000LDR,,,,,,,2017,M12,December,1.3
JTU000000000000000LDR,,,,,,,2017,M11,November,1.2
JTU000000000000000LDR,,,,,,,2017,M10,October,1.3
JTU000000000000000LDR,,,,,,,2017,M09,September,1.4
JTU000000000000000LDR,,,,,,,2017,M08,August,1.4
JTU000000000000000LDR,,,,,,,2017,M07,July,1.2
JTU000000000000000LDR,,,,,,,2017,M06,June,1.3
JTU000000000000000LDR,,,,,,,2017,M05,May,1.2
JTU000000000000000LDR,,,,,,,2017,M04,April,1.1
JTU000000000000000LDR,,,,,,,2017,M03,March,1.0
JTU000000000000000LDR,,,,,,,2017,M02,February,0.9
JTU000000000000000LDR,,,,,,,2017,M01,January,1.5
JTU000000000000000LDR,,,,,,,2016,M13,Annual,1.2
JTU000000000000000LDR,,,,,,,2016,M12,December,1.3
JTU000000000000000LDR,,,,,,,2016,M11,November,1.2
JTU000000000000000LDR,,,,,,,2016,M10,October,1.2
JTU000000000000000LDR,,,,,,,2016,M09,September,1.2
JTU000000000000000LDR,,,,,,,2016,M08,August,1.4
JTU000000000000000LDR,,,,,,,2016,M07,July,1.2
JTU000000000000000LDR,,,,,,,2016,M06,June,1.2
JTU000000000000000LDR,,,,,,,2016,M05,May,1.2
JTU000000000000000LDR,,,,,,,2016,M04,April,1.1
JTU000000000000000LDR,,,,,,,2016,M03,March,1.1
JTU000000000000000LDR,,,,,,,2016,M02,February,1.1
JTU000000000000000LDR,,,,,,,2016,M01,January,1.6
JTU000000000000000LDR,,,,,,,2015,M13,Annual,1.3
JTU000000000000000LDR,,,,,,,2015,M12,December,1.4
JTU000000000000000LDR,,,,,,,2015,M11,November,1.2
JTU000000000000000LDR,,,,,,,2015,M10,October,1.3
JTU000000000000000LDR,,,,,,,2015,M09,September,1.5
JTU000000000000000LDR,,,,,,,2015,M08,August,1.4
JTU000000000000000LDR,,,,,,,2015,M07,July,1.2
JTU000000000000000LDR,,,,,,,2015,M06,June,1.3
JTU000000000000000LDR,,,,,,,2015,M05,May,1.2
JTU000000000000000LDR,,,,,,,2015,M04,April,1.2
JTU000000000000000LDR,,,,,,,2015,M03,March,1.1
JTU000000000000000LDR,,,,,,,2015,M02,February,1.0
JTU000000000000000LDR,,,,,,,2015,M01,January,1.6
JTU000000000000000LDR,,,,,,,2014,M13,Annual,1.3
JTU000000000000000LDR,,,,,,,2014,M12,December,1.5
JTU000000000000000LDR,,,,,,,2014,M11,November,1.2
JTU000000000000000LDR,,,,,,,2014,M10,October,1.3
JTU000000000000000LDR,,,,,,,2014,M09,September,1.3
JTU000000000000000LDR,,,,,,,2014,M08,August,1.3
JTU000000000000000LDR,,,,,,,2014,M07,July,1.3
JTU000000000000000LDR,,,,,,,2014,M06,June,1.2
JTU000000000000000LDR,,,,,,,2014,M05,May,1.2
JTU000000000000000LDR,,,,,,,2014,M04,April,1.2
JTU000000000000000LDR,,,,,,,2014,M03,March,1.0
JTU000000000000000LDR,,,,,,,2014,M02,February,1.0
JTU000000000000000LDR,,,,,,,2014,M01,January,1.7
JTU000000000000000LDR,,,,,,,2013,M13,Annual,1.3
JTU000000000000000LDR,,,,,,,2013,M12,December,1.4
JTU000000000000000LDR,,,,,,,2013,M11,November,1.1
JTU000000000000000LDR,,,,,,,2013,M10,October,1.3
JTU000000000000000LDR,,,,,,,2013,M09,September,1.5
JTU000000000000000LDR,,,,,,,2013,M08,August,1.5
JTU000000000000000LDR,,,,,,,2013,M07,July,1.2
JTU000000000000000LDR,,,,,,,2013,M06,June,1.2
JTU000000000000000LDR,,,,,,,2013,M05,May,1.3
JTU000000000000000LDR,,,,,,,2013,M04,April,1.2
JTU000000000000000LDR,,,,,,,2013,M03,March,1.0
JTU000000000000000LDR,,,,,,,2013,M02,February,1.0
JTU000000000000000LDR,,,,,,,2013,M01,January,1.6
JTU000000000000000LDR,,,,,,,2012,M13,Annual,1.4
JTU000000000000000LDR,,,,,,,2012,M12,December,1.4
JTU000000000000000LDR,,,,,,,2012,M11,November,1.4
JTU000000000000000LDR,,,,,,,2012,M10,October,1.5
JTU000000000000000LDR,,,,,,,2012,M09,September,1.4
JTU000000000000000LDR,,,,,,,2012,M08,August,1.5
JTU000000000000000LDR,,,,,,,2012,M07,July,1.3
JTU000000000000000LDR,,,,,,,2012,M06,June,1.4
JTU000000000000000LDR,,,,,,,2012,M05,May,1.4
JTU000000000000000LDR,,,,,,,2012,M04,April,1.3
JTU000000000000000LDR,,,,,,,2012,M03,March,1.1
JTU000000000000000LDR,,,,,,,2012,M02,February,1.1
JTU000000000000000LDR,,,,,,,2012,M01,January,1.7
JTU000000000000000LDR,,,,,,,2011,M13,Annual,1.4
JTU000000000000000LDR,,,,,,,2011,M12,December,1.5
JTU000000000000000LDR,,,,,,,2011,M11,November,1.4
JTU000000000000000LDR,,,,,,,2011,M10,October,1.4
JTU000000000000000LDR,,,,,,,2011,M09,September,1.5
JTU000000000000000LDR,,,,,,,2011,M08,August,1.5
JTU000000000000000LDR,,,,,,,2011,M07,July,1.4
JTU000000000000000LDR,,,,,,,2011,M06,June,1.4
JTU000000000000000LDR,,,,,,,2011,M05,May,1.4
JTU000000000000000LDR,,,,,,,2011,M04,April,1.2
JTU000000000000000LDR,,,,,,,2011,M03,March,1.1
JTU000000000000000LDR,,,,,,,2011,M02,February,1.1
JTU000000000000000LDR,,,,,,,2011,M01,January,1.8
JTU000000000000000LDR,,,,,,,2010,M13,Annual,1.4
JTU000000000000000LDR,,,,,,,2010,M12,December,1.6
JTU000000000000000LDR,,,,,,,2010,M11,November,1.4
JTU000000000000000LDR,,,,,,,2010,M10,October,1.4
JTU000000000000000LDR,,,,,,,2010,M09,September,1.4
JTU000000000000000LDR,,,,,,,2010,M08,August,1.6
JTU000000000000000LDR,,,,,,,2010,M07,July,1.7
JTU000000000000000LDR,,,,,,,2010,M06,June,1.5
JTU000000000000000LDR,,,,,,,2010,M05,May,1.2
JTU000000000000000LDR,,,,,,,2010,M04,April,1.2
JTU000000000000000LDR,,,,,,,2010,M03,March,1.2
JTU000000000000000LDR,,,,,,,2010,M02,February,1.1
JTU000000000000000LDR,,,,,,,2010,M01,January,1.8
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2023,M02,February,300.840
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2023,M01,January,299.170
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M13,Annual,292.655
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M12,December,296.797
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M11,November,297.711
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M10,October,298.012
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M09,September,296.808
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M08,August,296.171
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M07,July,296.276
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M06,June,296.311
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M05,May,292.296
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M04,April,289.109
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M03,March,287.504
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M02,February,283.716
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2022,M01,January,281.148
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M13,Annual,270.970
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M12,December,278.802
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M11,November,277.948
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M10,October,276.589
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M09,September,274.310
CUUR0000SA0,Not Seasonally Adjusted,CPI for All Urban Consumers (CPI-U),All items,,,U.S. city average,2021,M08,August,273.567
